Day,Month,High(°F),Low(°F),Precip.month(inch),Precip.year(inch),Snowmonth(inch),Snowyear(inch),City,State
10,aug,77.7,53.8,0.31,26.54,0,1.18,Monroe,Washington
11,aug,77.7,53.8,0.35,26.57,0,1.18,Monroe,Washington
12,aug,77.6,53.7,0.39,26.57,0,1.18,Monroe,Washington
13,aug,77.5,53.6,0.43,26.61,0,1.18,Monroe,Washington
14,aug,77.4,53.5,0.47,26.65,0,1.18,Monroe,Washington
15,aug,77.3,53.4,0.51,26.69,0,1.18,Monroe,Washington
16,aug,77.2,53.3,0.51,26.73,0,1.18,Monroe,Washington
17,aug,77.1,53.3,0.59,26.77,0,1.18,Monroe,Washington
18,aug,77,53.2,0.63,26.81,0,1.18,Monroe,Washington
19,aug,76.9,53.1,0.67,26.89,0,1.18,Monroe,Washington
20,aug,76.8,53,0.71,26.93,0,1.18,Monroe,Washington
21,aug,76.7,52.9,0.75,26.97,0,1.18,Monroe,Washington
22,aug,76.6,52.7,0.83,27.01,0,1.18,Monroe,Washington
23,aug,76.4,52.6,0.87,27.09,0,1.18,Monroe,Washington
24,aug,76.3,52.5,0.91,27.13,0,1.18,Monroe,Washington
25,aug,76.1,52.4,0.94,27.17,0,1.18,Monroe,Washington
26,aug,76,52.3,1.02,27.2,0,1.18,Monroe,Washington
27,aug,75.8,52.2,1.06,27.28,0,1.18,Monroe,Washington
28,aug,75.7,52,1.14,27.32,0,1.18,Monroe,Washington
29,aug,75.5,51.9,1.18,27.4,0,1.18,Monroe,Washington
30,aug,75.3,51.8,1.26,27.44,0,1.18,Monroe,Washington
31,aug,75.1,51.6,1.3,27.52,0,1.18,Monroe,Washington
1,sep,75,51.5,0.08,27.6,0,1.18,Monroe,Washington
2,sep,74.8,51.3,0.16,27.68,0,1.18,Monroe,Washington
3,sep,74.6,51.2,0.2,27.72,0,1.18,Monroe,Washington
4,sep,74.4,51,0.28,27.8,0,1.18,Monroe,Washington
5,sep,74.1,50.8,0.35,27.87,0,1.18,Monroe,Washington
6,sep,73.9,50.7,0.43,27.95,0,1.18,Monroe,Washington
7,sep,73.7,50.5,0.51,28.03,0,1.18,Monroe,Washington
8,sep,73.4,50.3,0.59,28.11,0,1.18,Monroe,Washington
9,sep,73.2,50.2,0.67,28.19,0,1.18,Monroe,Washington
10,sep,72.9,50,0.75,28.27,0,1.18,Monroe,Washington
11,sep,72.7,49.8,0.83,28.35,0,1.18,Monroe,Washington
12,sep,72.4,49.6,0.94,28.46,0,1.18,Monroe,Washington
13,sep,72.1,49.4,1.02,28.54,0,1.18,Monroe,Washington
14,sep,71.8,49.2,1.1,28.62,0,1.18,Monroe,Washington
15,sep,71.5,49,1.18,28.7,0,1.18,Monroe,Washington
16,sep,71.2,48.8,1.26,28.78,0,1.18,Monroe,Washington
17,sep,70.9,48.6,1.34,28.86,0,1.18,Monroe,Washington
18,sep,70.6,48.4,1.46,28.98,0,1.18,Monroe,Washington
19,sep,70.3,48.2,1.54,29.06,0,1.18,Monroe,Washington
20,sep,69.9,48,1.61,29.13,0,1.18,Monroe,Washington
21,sep,69.6,47.7,1.73,29.25,0,1.18,Monroe,Washington
22,sep,69.2,47.5,1.81,29.33,0,1.18,Monroe,Washington
23,sep,68.9,47.3,1.93,29.45,0,1.18,Monroe,Washington
24,sep,68.5,47.1,2.01,29.53,0,1.18,Monroe,Washington
25,sep,68.2,46.9,2.13,29.65,0,1.18,Monroe,Washington
26,sep,67.8,46.7,2.2,29.72,0,1.18,Monroe,Washington
27,sep,67.4,46.4,2.28,29.8,0,1.18,Monroe,Washington
28,sep,67,46.2,2.4,29.92,0,1.18,Monroe,Washington
29,sep,66.6,46,2.52,30.04,0,1.18,Monroe,Washington
30,sep,66.2,45.8,2.6,30.12,0,1.18,Monroe,Washington
1,oct,65.8,45.6,0.12,30.24,0,1.18,Monroe,Washington
2,oct,65.4,45.4,0.2,30.31,0,1.18,Monroe,Washington
3,oct,65,45.2,0.31,30.43,0,1.18,Monroe,Washington
4,oct,64.6,45,0.43,30.55,0,1.18,Monroe,Washington
5,oct,64.2,44.8,0.55,30.67,0,1.18,Monroe,Washington
6,oct,63.8,44.6,0.67,30.79,0,1.18,Monroe,Washington
7,oct,63.4,44.4,0.79,30.91,0,1.18,Monroe,Washington
8,oct,63,44.2,0.91,31.02,0,1.18,Monroe,Washington
9,oct,62.6,44,1.02,31.14,0,1.18,Monroe,Washington
10,oct,62.3,43.8,1.14,31.3,0,1.18,Monroe,Washington
11,oct,61.9,43.7,1.3,31.42,0,1.18,Monroe,Washington
12,oct,61.5,43.5,1.42,31.54,0,1.18,Monroe,Washington
13,oct,61.1,43.3,1.57,31.69,0,1.18,Monroe,Washington
14,oct,60.7,43.2,1.73,31.85,0,1.18,Monroe,Washington
15,oct,60.3,43,1.89,32.01,0,1.18,Monroe,Washington
16,oct,59.9,42.9,2.05,32.17,0,1.18,Monroe,Washington
17,oct,59.6,42.7,2.17,32.28,0,1.18,Monroe,Washington
18,oct,59.2,42.6,2.32,32.44,0,1.18,Monroe,Washington
19,oct,58.8,42.4,2.52,32.64,0,1.18,Monroe,Washington
20,oct,58.5,42.3,2.68,32.8,0,1.18,Monroe,Washington
21,oct,58.1,42.2,2.83,32.95,0,1.18,Monroe,Washington
22,oct,57.8,42,2.99,33.15,0,1.18,Monroe,Washington
23,oct,57.4,41.9,3.19,33.31,0,1.18,Monroe,Washington
24,oct,57.1,41.8,3.39,33.5,0,1.18,Monroe,Washington
25,oct,56.8,41.6,3.58,33.7,0,1.18,Monroe,Washington
26,oct,56.4,41.5,3.74,33.86,0,1.18,Monroe,Washington
27,oct,56.1,41.4,3.94,34.06,0,1.18,Monroe,Washington
28,oct,55.8,41.2,4.13,34.25,0,1.18,Monroe,Washington
29,oct,55.5,41.1,4.37,34.49,0,1.18,Monroe,Washington
30,oct,55.2,40.9,4.57,34.69,0,1.18,Monroe,Washington
31,oct,54.9,40.8,4.76,34.88,0,1.18,Monroe,Washington
1,nov,54.6,40.7,0.2,35.12,0,1.18,Monroe,Washington
2,nov,54.3,40.5,0.43,35.35,0,1.18,Monroe,Washington
3,nov,54,40.4,0.67,35.55,0,1.18,Monroe,Washington
4,nov,53.7,40.2,0.91,35.79,0,1.18,Monroe,Washington
5,nov,53.4,40,1.1,36.02,0,1.18,Monroe,Washington
6,nov,53.1,39.9,1.34,36.26,0,1.18,Monroe,Washington
7,nov,52.8,39.7,1.57,36.5,0,1.18,Monroe,Washington
8,nov,52.5,39.5,1.81,36.73,0.12,1.3,Monroe,Washington
9,nov,52.2,39.3,2.09,36.97,0.12,1.3,Monroe,Washington
10,nov,51.9,39.1,2.32,37.2,0.12,1.3,Monroe,Washington
11,nov,51.6,38.9,2.56,37.48,0.12,1.3,Monroe,Washington
12,nov,51.4,38.7,2.8,37.72,0.12,1.3,Monroe,Washington
13,nov,51.1,38.5,3.07,37.95,0.2,1.42,Monroe,Washington
14,nov,50.8,38.3,3.31,38.23,0.2,1.42,Monroe,Washington
15,nov,50.5,38.1,3.58,38.46,0.2,1.42,Monroe,Washington
16,nov,50.2,37.8,3.82,38.74,0.31,1.5,Monroe,Washington
17,nov,49.9,37.6,4.09,38.98,0.31,1.5,Monroe,Washington
18,nov,49.6,37.4,4.33,39.25,0.31,1.5,Monroe,Washington
19,nov,49.4,37.1,4.61,39.53,0.39,1.61,Monroe,Washington
20,nov,49.1,36.9,4.88,39.76,0.39,1.61,Monroe,Washington
21,nov,48.8,36.6,5.12,40.04,0.39,1.61,Monroe,Washington
22,nov,48.5,36.4,5.39,40.28,0.39,1.61,Monroe,Washington
23,nov,48.3,36.2,5.63,40.51,0.51,1.69,Monroe,Washington
24,nov,48,35.9,5.91,40.79,0.51,1.69,Monroe,Washington
25,nov,47.7,35.7,6.14,41.06,0.51,1.69,Monroe,Washington
26,nov,47.5,35.4,6.42,41.3,0.59,1.81,Monroe,Washington
27,nov,47.2,35.2,6.65,41.57,0.59,1.81,Monroe,Washington
28,nov,46.9,34.9,6.93,41.81,0.59,1.81,Monroe,Washington
29,nov,46.7,34.7,7.2,42.09,0.71,1.89,Monroe,Washington
30,nov,46.4,34.5,7.44,42.36,0.71,1.89,Monroe,Washington
1,dec,46.2,34.3,0.24,42.6,0,1.89,Monroe,Washington
2,dec,46,34.1,0.47,42.83,0,1.89,Monroe,Washington
3,dec,45.8,33.9,0.71,43.07,0.12,2.01,Monroe,Washington
4,dec,45.5,33.7,0.94,43.31,0.12,2.01,Monroe,Washington
5,dec,45.3,33.5,1.18,43.54,0.12,2.01,Monroe,Washington
6,dec,45.1,33.3,1.42,43.74,0.12,2.01,Monroe,Washington
7,dec,44.9,33.1,1.61,43.98,0.12,2.01,Monroe,Washington
8,dec,44.8,33,1.85,44.17,0.2,2.09,Monroe,Washington
9,dec,44.6,32.9,2.05,44.41,0.2,2.09,Monroe,Washington
10,dec,44.4,32.7,2.24,44.61,0.2,2.09,Monroe,Washington
11,dec,44.3,32.6,2.48,44.8,0.2,2.09,Monroe,Washington
12,dec,44.2,32.5,2.68,45.04,0.2,2.09,Monroe,Washington
13,dec,44.1,32.4,2.87,45.24,0.2,2.09,Monroe,Washington
14,dec,44,32.4,3.07,45.43,0.31,2.2,Monroe,Washington
15,dec,43.9,32.3,3.27,45.63,0.31,2.2,Monroe,Washington
16,dec,43.8,32.3,3.46,45.83,0.31,2.2,Monroe,Washington
17,dec,43.7,32.3,3.66,46.02,0.31,2.2,Monroe,Washington
18,dec,43.7,32.2,3.86,46.22,0.31,2.2,Monroe,Washington
19,dec,43.6,32.2,4.06,46.42,0.31,2.2,Monroe,Washington
20,dec,43.6,32.3,4.25,46.61,0.39,2.28,Monroe,Washington
21,dec,43.6,32.3,4.49,46.81,0.39,2.28,Monroe,Washington
22,dec,43.6,32.3,4.69,47.01,0.39,2.28,Monroe,Washington
23,dec,43.6,32.4,4.88,47.24,0.39,2.28,Monroe,Washington
24,dec,43.6,32.4,5.08,47.44,0.39,2.28,Monroe,Washington
25,dec,43.7,32.5,5.28,47.64,0.51,2.4,Monroe,Washington
26,dec,43.7,32.6,5.47,47.83,0.51,2.4,Monroe,Washington
27,dec,43.8,32.7,5.67,48.03,0.51,2.4,Monroe,Washington
28,dec,43.9,32.8,5.87,48.23,0.51,2.4,Monroe,Washington
29,dec,44,32.9,6.06,48.39,0.59,2.52,Monroe,Washington
30,dec,44.1,33,6.22,48.58,0.59,2.52,Monroe,Washington
31,dec,44.2,33.1,6.42,48.78,0.59,2.52,Monroe,Washington
1,jan,34,21.7,0.04,0.04,0,0,Moses Lake,Washington
2,jan,34.1,21.8,0.12,0.12,0,0,Moses Lake,Washington
3,jan,34.2,21.9,0.16,0.16,0,0,Moses Lake,Washington
4,jan,34.4,22,0.2,0.2,0,0,Moses Lake,Washington
5,jan,34.5,22.2,0.28,0.28,0,0,Moses Lake,Washington
6,jan,34.6,22.3,0.31,0.31,0,0,Moses Lake,Washington
7,jan,34.7,22.4,0.35,0.35,0,0,Moses Lake,Washington
8,jan,34.9,22.6,0.39,0.39,0,0,Moses Lake,Washington
9,jan,35,22.7,0.43,0.43,0,0,Moses Lake,Washington
10,jan,35.2,22.9,0.51,0.51,0,0,Moses Lake,Washington
11,jan,35.3,23,0.55,0.55,0,0,Moses Lake,Washington
12,jan,35.5,23.2,0.59,0.59,0,0,Moses Lake,Washington
13,jan,35.6,23.3,0.67,0.67,0,0,Moses Lake,Washington
14,jan,35.8,23.5,0.67,0.67,0,0,Moses Lake,Washington
15,jan,35.9,23.6,0.71,0.71,0,0,Moses Lake,Washington
16,jan,36.1,23.8,0.75,0.75,0,0,Moses Lake,Washington
17,jan,36.2,23.9,0.79,0.79,0,0,Moses Lake,Washington
18,jan,36.4,24.1,0.83,0.83,0,0,Moses Lake,Washington
19,jan,36.6,24.2,0.83,0.83,0,0,Moses Lake,Washington
20,jan,36.7,24.3,0.87,0.87,0,0,Moses Lake,Washington
21,jan,36.9,24.5,0.91,0.91,0,0,Moses Lake,Washington
22,jan,37.1,24.6,0.94,0.94,0,0,Moses Lake,Washington
23,jan,37.3,24.7,0.94,0.94,0,0,Moses Lake,Washington
24,jan,37.4,24.8,0.98,0.98,0,0,Moses Lake,Washington
25,jan,37.6,25,1.02,1.02,0,0,Moses Lake,Washington
26,jan,37.8,25.1,1.02,1.02,0,0,Moses Lake,Washington
27,jan,38,25.2,1.06,1.06,0,0,Moses Lake,Washington
28,jan,38.3,25.3,1.06,1.06,0,0,Moses Lake,Washington
29,jan,38.5,25.4,1.1,1.1,0,0,Moses Lake,Washington
30,jan,38.7,25.4,1.1,1.1,0,0,Moses Lake,Washington
31,jan,38.9,25.5,1.14,1.14,0,0,Moses Lake,Washington
1,feb,39.2,25.6,0.04,1.18,0,0,Moses Lake,Washington
2,feb,39.4,25.7,0.08,1.22,0,0,Moses Lake,Washington
3,feb,39.7,25.8,0.12,1.26,0,0,Moses Lake,Washington
4,feb,40,25.8,0.16,1.3,0,0,Moses Lake,Washington
5,feb,40.3,25.9,0.2,1.34,0,0,Moses Lake,Washington
6,feb,40.6,26,0.24,1.38,0,0,Moses Lake,Washington
7,feb,40.9,26.1,0.28,1.42,0,0,Moses Lake,Washington
8,feb,41.2,26.1,0.28,1.42,0,0,Moses Lake,Washington
9,feb,41.5,26.2,0.31,1.46,0,0,Moses Lake,Washington
10,feb,41.9,26.3,0.35,1.5,0,0,Moses Lake,Washington
11,feb,42.2,26.3,0.35,1.5,0,0,Moses Lake,Washington
12,feb,42.6,26.4,0.39,1.54,0,0,Moses Lake,Washington
13,feb,43,26.5,0.43,1.57,0,0,Moses Lake,Washington
14,feb,43.3,26.6,0.43,1.57,0,0,Moses Lake,Washington
15,feb,43.7,26.7,0.47,1.61,0,0,Moses Lake,Washington
16,feb,44.1,26.8,0.51,1.65,0,0,Moses Lake,Washington
17,feb,44.5,26.9,0.51,1.65,0,0,Moses Lake,Washington
18,feb,44.9,27,0.55,1.69,0,0,Moses Lake,Washington
19,feb,45.4,27.1,0.55,1.69,0,0,Moses Lake,Washington
20,feb,45.8,27.2,0.59,1.73,0,0,Moses Lake,Washington
21,feb,46.2,27.4,0.63,1.77,0,0,Moses Lake,Washington
22,feb,46.7,27.5,0.67,1.77,0,0,Moses Lake,Washington
23,feb,47.1,27.7,0.67,1.81,0,0,Moses Lake,Washington
24,feb,47.6,27.8,0.71,1.85,0,0,Moses Lake,Washington
25,feb,48,28,0.71,1.85,0,0,Moses Lake,Washington
26,feb,48.4,28.2,0.75,1.89,0,0,Moses Lake,Washington
27,feb,48.9,28.3,0.79,1.93,0,0,Moses Lake,Washington
28,feb,49.3,28.5,0.79,1.93,0,0,Moses Lake,Washington
29,feb,49.5,28.6,0,0,0,0,Moses Lake,Washington
1,mar,49.8,28.7,0.04,1.97,0,0,Moses Lake,Washington
2,mar,50.2,28.9,0.04,2.01,0,0,Moses Lake,Washington
3,mar,50.6,29.1,0.08,2.01,0,0,Moses Lake,Washington
4,mar,51.1,29.3,0.08,2.01,0,0,Moses Lake,Washington
5,mar,51.5,29.5,0.12,2.05,0,0,Moses Lake,Washington
6,mar,51.9,29.7,0.12,2.05,0,0,Moses Lake,Washington
7,mar,52.3,30,0.16,2.09,0,0,Moses Lake,Washington
8,mar,52.7,30.2,0.16,2.09,0,0,Moses Lake,Washington
9,mar,53.1,30.4,0.16,2.13,0,0,Moses Lake,Washington
10,mar,53.4,30.6,0.2,2.13,0,0,Moses Lake,Washington
11,mar,53.8,30.9,0.2,2.17,0,0,Moses Lake,Washington
12,mar,54.2,31.1,0.24,2.17,0,0,Moses Lake,Washington
13,mar,54.5,31.3,0.28,2.2,0,0,Moses Lake,Washington
14,mar,54.8,31.6,0.28,2.2,0,0,Moses Lake,Washington
15,mar,55.2,31.8,0.31,2.24,0,0,Moses Lake,Washington
16,mar,55.5,32,0.35,2.28,0,0,Moses Lake,Washington
17,mar,55.8,32.2,0.35,2.32,0,0,Moses Lake,Washington
18,mar,56.1,32.4,0.39,2.32,0,0,Moses Lake,Washington
19,mar,56.4,32.7,0.43,2.36,0,0,Moses Lake,Washington
20,mar,56.6,32.9,0.43,2.36,0,0,Moses Lake,Washington
21,mar,56.9,33.1,0.47,2.4,0,0,Moses Lake,Washington
22,mar,57.1,33.3,0.51,2.44,0,0,Moses Lake,Washington
23,mar,57.4,33.5,0.51,2.48,0,0,Moses Lake,Washington
24,mar,57.6,33.6,0.55,2.48,0,0,Moses Lake,Washington
25,mar,57.9,33.8,0.59,2.52,0,0,Moses Lake,Washington
26,mar,58.1,34,0.59,2.56,0,0,Moses Lake,Washington
27,mar,58.3,34.2,0.63,2.6,0,0,Moses Lake,Washington
28,mar,58.5,34.3,0.67,2.6,0,0,Moses Lake,Washington
29,mar,58.8,34.5,0.71,2.64,0,0,Moses Lake,Washington
30,mar,59,34.6,0.75,2.68,0,0,Moses Lake,Washington
31,mar,59.2,34.8,0.79,2.72,0,0,Moses Lake,Washington
1,apr,59.4,34.9,0.04,2.76,0,0,Moses Lake,Washington
2,apr,59.6,35.1,0.04,2.76,0,0,Moses Lake,Washington
3,apr,59.9,35.2,0.08,2.8,0,0,Moses Lake,Washington
4,apr,60.1,35.3,0.12,2.83,0,0,Moses Lake,Washington
5,apr,60.3,35.5,0.12,2.83,0,0,Moses Lake,Washington
6,apr,60.5,35.6,0.16,2.87,0,0,Moses Lake,Washington
7,apr,60.8,35.7,0.2,2.91,0,0,Moses Lake,Washington
8,apr,61,35.8,0.2,2.91,0,0,Moses Lake,Washington
9,apr,61.3,36,0.24,2.95,0,0,Moses Lake,Washington
10,apr,61.5,36.1,0.24,2.95,0,0,Moses Lake,Washington
11,apr,61.8,36.2,0.28,2.99,0,0,Moses Lake,Washington
12,apr,62.1,36.3,0.28,2.99,0,0,Moses Lake,Washington
13,apr,62.4,36.5,0.31,3.03,0,0,Moses Lake,Washington
14,apr,62.7,36.6,0.35,3.07,0,0,Moses Lake,Washington
15,apr,63,36.7,0.35,3.07,0,0,Moses Lake,Washington
16,apr,63.3,36.9,0.39,3.11,0,0,Moses Lake,Washington
17,apr,63.6,37,0.39,3.15,0,0,Moses Lake,Washington
18,apr,63.9,37.2,0.43,3.15,0,0,Moses Lake,Washington
19,apr,64.3,37.4,0.43,3.19,0,0,Moses Lake,Washington
20,apr,64.6,37.5,0.47,3.19,0,0,Moses Lake,Washington
21,apr,64.9,37.7,0.51,3.23,0,0,Moses Lake,Washington
22,apr,65.3,37.9,0.51,3.23,0,0,Moses Lake,Washington
23,apr,65.7,38.1,0.55,3.27,0,0,Moses Lake,Washington
24,apr,66,38.3,0.55,3.31,0,0,Moses Lake,Washington
25,apr,66.4,38.5,0.59,3.31,0,0,Moses Lake,Washington
26,apr,66.8,38.7,0.63,3.35,0,0,Moses Lake,Washington
27,apr,67.2,39,0.63,3.35,0,0,Moses Lake,Washington
28,apr,67.6,39.2,0.67,3.39,0,0,Moses Lake,Washington
29,apr,67.9,39.5,0.67,3.39,0,0,Moses Lake,Washington
30,apr,68.3,39.7,0.71,3.43,0,0,Moses Lake,Washington
1,may,68.7,40,0.04,3.43,0,0,Moses Lake,Washington
2,may,69.1,40.3,0.04,3.46,0,0,Moses Lake,Washington
3,may,69.5,40.5,0.04,3.46,0,0,Moses Lake,Washington
4,may,69.9,40.8,0.08,3.5,0,0,Moses Lake,Washington
5,may,70.2,41.1,0.08,3.5,0,0,Moses Lake,Washington
6,may,70.6,41.4,0.12,3.54,0,0,Moses Lake,Washington
7,may,71,41.7,0.12,3.54,0,0,Moses Lake,Washington
8,may,71.3,42.1,0.16,3.58,0,0,Moses Lake,Washington
9,may,71.7,42.4,0.16,3.58,0,0,Moses Lake,Washington
10,may,72,42.7,0.2,3.62,0,0,Moses Lake,Washington
11,may,72.3,43,0.24,3.62,0,0,Moses Lake,Washington
12,may,72.6,43.4,0.24,3.66,0,0,Moses Lake,Washington
13,may,72.9,43.7,0.24,3.66,0,0,Moses Lake,Washington
14,may,73.2,44,0.28,3.7,0,0,Moses Lake,Washington
15,may,73.5,44.3,0.28,3.7,0,0,Moses Lake,Washington
16,may,73.8,44.7,0.31,3.74,0,0,Moses Lake,Washington
17,may,74.1,45,0.31,3.74,0,0,Moses Lake,Washington
18,may,74.3,45.3,0.35,3.78,0,0,Moses Lake,Washington
19,may,74.5,45.6,0.35,3.78,0,0,Moses Lake,Washington
20,may,74.8,45.9,0.39,3.82,0,0,Moses Lake,Washington
21,may,75,46.3,0.39,3.82,0,0,Moses Lake,Washington
22,may,75.2,46.6,0.43,3.86,0,0,Moses Lake,Washington
23,may,75.4,46.9,0.43,3.86,0,0,Moses Lake,Washington
24,may,75.6,47.2,0.47,3.9,0,0,Moses Lake,Washington
25,may,75.8,47.4,0.47,3.9,0,0,Moses Lake,Washington
26,may,76,47.7,0.51,3.94,0,0,Moses Lake,Washington
27,may,76.1,48,0.51,3.94,0,0,Moses Lake,Washington
28,may,76.3,48.3,0.55,3.98,0,0,Moses Lake,Washington
29,may,76.5,48.5,0.55,3.98,0,0,Moses Lake,Washington
30,may,76.6,48.8,0.59,4.02,0,0,Moses Lake,Washington
31,may,76.8,49,0.59,4.02,0,0,Moses Lake,Washington
1,jun,77,49.3,0.04,4.06,0,0,Moses Lake,Washington
2,jun,77.1,49.5,0.08,4.09,0,0,Moses Lake,Washington
3,jun,77.3,49.7,0.12,4.13,0,0,Moses Lake,Washington
4,jun,77.4,49.9,0.16,4.17,0,0,Moses Lake,Washington
5,jun,77.6,50.1,0.2,4.21,0,0,Moses Lake,Washington
6,jun,77.8,50.3,0.2,4.21,0,0,Moses Lake,Washington
7,jun,78,50.5,0.24,4.25,0,0,Moses Lake,Washington
8,jun,78.1,50.7,0.28,4.29,0,0,Moses Lake,Washington
9,jun,78.3,50.9,0.31,4.33,0,0,Moses Lake,Washington
10,jun,78.5,51.1,0.31,4.33,0,0,Moses Lake,Washington
11,jun,78.7,51.2,0.35,4.37,0,0,Moses Lake,Washington
12,jun,78.9,51.4,0.39,4.41,0,0,Moses Lake,Washington
13,jun,79.2,51.6,0.39,4.45,0,0,Moses Lake,Washington
14,jun,79.4,51.7,0.43,4.45,0,0,Moses Lake,Washington
15,jun,79.6,51.9,0.47,4.49,0,0,Moses Lake,Washington
16,jun,79.9,52.1,0.51,4.53,0,0,Moses Lake,Washington
17,jun,80.1,52.2,0.51,4.57,0,0,Moses Lake,Washington
18,jun,80.4,52.4,0.55,4.57,0,0,Moses Lake,Washington
19,jun,80.7,52.5,0.59,4.61,0,0,Moses Lake,Washington
20,jun,81,52.7,0.59,4.65,0,0,Moses Lake,Washington
21,jun,81.3,52.8,0.63,4.65,0,0,Moses Lake,Washington
22,jun,81.6,53,0.63,4.65,0,0,Moses Lake,Washington
23,jun,81.9,53.1,0.67,4.69,0,0,Moses Lake,Washington
24,jun,82.3,53.3,0.67,4.69,0,0,Moses Lake,Washington
25,jun,82.6,53.4,0.71,4.72,0,0,Moses Lake,Washington
26,jun,82.9,53.6,0.71,4.72,0,0,Moses Lake,Washington
27,jun,83.3,53.7,0.71,4.72,0,0,Moses Lake,Washington
28,jun,83.6,53.9,0.75,4.76,0,0,Moses Lake,Washington
29,jun,84,54.1,0.75,4.76,0,0,Moses Lake,Washington
30,jun,84.4,54.2,0.75,4.76,0,0,Moses Lake,Washington
1,jul,84.7,54.4,0.04,4.8,0,0,Moses Lake,Washington
2,jul,85.1,54.5,0.04,4.8,0,0,Moses Lake,Washington
3,jul,85.4,54.7,0.04,4.8,0,0,Moses Lake,Washington
4,jul,85.8,54.8,0.08,4.84,0,0,Moses Lake,Washington
5,jul,86.2,55,0.08,4.84,0,0,Moses Lake,Washington
6,jul,86.5,55.2,0.12,4.88,0,0,Moses Lake,Washington
7,jul,86.9,55.3,0.12,4.88,0,0,Moses Lake,Washington
8,jul,87.2,55.5,0.12,4.88,0,0,Moses Lake,Washington
9,jul,87.5,55.6,0.16,4.92,0,0,Moses Lake,Washington
10,jul,87.9,55.8,0.16,4.92,0,0,Moses Lake,Washington
11,jul,88.2,55.9,0.2,4.96,0,0,Moses Lake,Washington
12,jul,88.5,56,0.2,4.96,0,0,Moses Lake,Washington
13,jul,88.7,56.2,0.2,4.96,0,0,Moses Lake,Washington
14,jul,89,56.3,0.2,4.96,0,0,Moses Lake,Washington
15,jul,89.3,56.4,0.2,4.96,0,0,Moses Lake,Washington
16,jul,89.5,56.6,0.24,5,0,0,Moses Lake,Washington
17,jul,89.7,56.7,0.24,5,0,0,Moses Lake,Washington
18,jul,90,56.8,0.24,5,0,0,Moses Lake,Washington
19,jul,90.1,56.9,0.24,5.04,0,0,Moses Lake,Washington
20,jul,90.3,57,0.28,5.04,0,0,Moses Lake,Washington
21,jul,90.5,57,0.28,5.04,0,0,Moses Lake,Washington
22,jul,90.6,57.1,0.28,5.08,0,0,Moses Lake,Washington
23,jul,90.7,57.2,0.31,5.08,0,0,Moses Lake,Washington
24,jul,90.8,57.2,0.31,5.08,0,0,Moses Lake,Washington
25,jul,90.9,57.3,0.31,5.12,0,0,Moses Lake,Washington
26,jul,90.9,57.3,0.35,5.12,0,0,Moses Lake,Washington
27,jul,91,57.3,0.35,5.12,0,0,Moses Lake,Washington
28,jul,91,57.3,0.35,5.16,0,0,Moses Lake,Washington
29,jul,91,57.3,0.39,5.16,0,0,Moses Lake,Washington
30,jul,91,57.3,0.39,5.16,0,0,Moses Lake,Washington
31,jul,90.9,57.3,0.39,5.2,0,0,Moses Lake,Washington
1,aug,90.9,57.3,0,5.2,0,0,Moses Lake,Washington
2,aug,90.8,57.2,0,5.2,0,0,Moses Lake,Washington
3,aug,90.7,57.2,0.04,5.2,0,0,Moses Lake,Washington
4,aug,90.6,57.1,0.04,5.2,0,0,Moses Lake,Washington
5,aug,90.5,57,0.04,5.2,0,0,Moses Lake,Washington
6,aug,90.4,57,0.04,5.24,0,0,Moses Lake,Washington
7,aug,90.2,56.9,0.04,5.24,0,0,Moses Lake,Washington
8,aug,90.1,56.7,0.04,5.24,0,0,Moses Lake,Washington
9,aug,89.9,56.6,0.08,5.24,0,0,Moses Lake,Washington
10,aug,89.7,56.5,0.08,5.24,0,0,Moses Lake,Washington
11,aug,89.5,56.4,0.08,5.28,0,0,Moses Lake,Washington
12,aug,89.3,56.2,0.08,5.28,0,0,Moses Lake,Washington
13,aug,89.1,56.1,0.12,5.28,0,0,Moses Lake,Washington
14,aug,88.8,55.9,0.12,5.28,0,0,Moses Lake,Washington
15,aug,88.6,55.7,0.12,5.31,0,0,Moses Lake,Washington
16,aug,88.3,55.5,0.12,5.31,0,0,Moses Lake,Washington
17,aug,88.1,55.3,0.16,5.31,0,0,Moses Lake,Washington
18,aug,87.8,55.1,0.16,5.31,0,0,Moses Lake,Washington
19,aug,87.5,54.9,0.16,5.35,0,0,Moses Lake,Washington
20,aug,87.3,54.7,0.16,5.35,0,0,Moses Lake,Washington
21,aug,87,54.5,0.16,5.35,0,0,Moses Lake,Washington
22,aug,86.7,54.3,0.2,5.35,0,0,Moses Lake,Washington
23,aug,86.4,54,0.2,5.35,0,0,Moses Lake,Washington
24,aug,86.1,53.8,0.2,5.35,0,0,Moses Lake,Washington
25,aug,85.8,53.5,0.2,5.39,0,0,Moses Lake,Washington
26,aug,85.5,53.3,0.2,5.39,0,0,Moses Lake,Washington
27,aug,85.2,53,0.24,5.39,0,0,Moses Lake,Washington
28,aug,84.8,52.8,0.24,5.39,0,0,Moses Lake,Washington
29,aug,84.5,52.5,0.24,5.39,0,0,Moses Lake,Washington
30,aug,84.2,52.2,0.24,5.43,0,0,Moses Lake,Washington
31,aug,83.8,51.9,0.24,5.43,0,0,Moses Lake,Washington
1,sep,83.5,51.6,0,5.43,0,0,Moses Lake,Washington
