City,State_Abbr,Salary,State
Cedars,PA,61133,Pennsylvania
Center Valley,PA,56856,Pennsylvania
Centerport,PA,56394,Pennsylvania
Centerville,PA,52818,Pennsylvania
Central City,PA,52511,Pennsylvania
Centre Hall,PA,53378,Pennsylvania
Chadds Ford,PA,60962,Pennsylvania
Chalfont,PA,61786,Pennsylvania
Chalk Hill,PA,55693,Pennsylvania
Chambersburg,PA,55204,Pennsylvania
Chambersville,PA,52850,Pennsylvania
Champion,PA,52976,Pennsylvania
Chandlers Valley,PA,53725,Pennsylvania
Charleroi,PA,55761,Pennsylvania
Chatham,PA,60825,Pennsylvania
Cheltenham,PA,61361,Pennsylvania
Cherry Tree,PA,52887,Pennsylvania
Cherryville,PA,56856,Pennsylvania
Chest Springs,PA,53697,Pennsylvania
Chester,PA,61105,Pennsylvania
Chester Heights,PA,60917,Pennsylvania
Chester Springs,PA,58550,Pennsylvania
Chestnut Ridge,PA,55693,Pennsylvania
Cheswick,PA,56012,Pennsylvania
Cheyney,PA,60894,Pennsylvania
Chicora,PA,55561,Pennsylvania
Chinchilla,PA,52636,Pennsylvania
Christiana,PA,55733,Pennsylvania
Clairton,PA,55989,Pennsylvania
Clarence,PA,53378,Pennsylvania
Clarendon,PA,53479,Pennsylvania
Claridge,PA,55830,Pennsylvania
Clarington,PA,53440,Pennsylvania
Clarion,PA,53795,Pennsylvania
Clark,PA,53857,Pennsylvania
Clarks Mills,PA,53720,Pennsylvania
Clarks Summit,PA,52636,Pennsylvania
Clarksburg,PA,53723,Pennsylvania
Clarksville,PA,55693,Pennsylvania
Claysburg,PA,53583,Pennsylvania
Claysville,PA,55693,Pennsylvania
Clearfield,PA,53378,Pennsylvania
Clearville,PA,52822,Pennsylvania
Clifford,PA,52499,Pennsylvania
Clifton Heights,PA,61361,Pennsylvania
Clinton,PA,55807,Pennsylvania
Clintonville,PA,53720,Pennsylvania
Clune,PA,53500,Pennsylvania
Clymer,PA,52757,Pennsylvania
Coal Center,PA,55693,Pennsylvania
Coal Township,PA,55513,Pennsylvania
Coaldale,PA,55830,Pennsylvania
Coalport,PA,53560,Pennsylvania
Coatesville,PA,57900,Pennsylvania
Coburn,PA,54279,Pennsylvania
Cochranton,PA,52981,Pennsylvania
Cochranville,PA,57616,Pennsylvania
Cocolamus,PA,55265,Pennsylvania
Codorus,PA,55573,Pennsylvania
Cogan Station,PA,54320,Pennsylvania
Cokeburg,PA,55693,Pennsylvania
Collegeville,PA,59814,Pennsylvania
Colmar,PA,61363,Pennsylvania
Columbia,PA,55687,Pennsylvania
Columbia Cross Roads,PA,54677,Pennsylvania
Columbus,PA,53536,Pennsylvania
Colver,PA,52534,Pennsylvania
Commodore,PA,52807,Pennsylvania
Concord,PA,54219,Pennsylvania
Concordville,PA,60962,Pennsylvania
Conestoga,PA,55870,Pennsylvania
Confluence,PA,52328,Pennsylvania
Conneaut Lake,PA,52997,Pennsylvania
Conneautville,PA,52454,Pennsylvania
Connellsville,PA,54316,Pennsylvania
Connoquenessing,PA,55090,Pennsylvania
Conshohocken,PA,61361,Pennsylvania
Conway,PA,55807,Pennsylvania
Conyngham,PA,54290,Pennsylvania
Cooksburg,PA,53440,Pennsylvania
Coolspring,PA,52945,Pennsylvania
Coopersburg,PA,56856,Pennsylvania
Cooperstown,PA,52565,Pennsylvania
Coplay,PA,56856,Pennsylvania
Coral,PA,52442,Pennsylvania
Coraopolis,PA,56012,Pennsylvania
Cornwall,PA,55830,Pennsylvania
Corry,PA,52952,Pennsylvania
Corsica,PA,53709,Pennsylvania
Coudersport,PA,53440,Pennsylvania
Coulters,PA,55944,Pennsylvania
Coupon,PA,53720,Pennsylvania
Covington,PA,54677,Pennsylvania
Cowanesque,PA,54807,Pennsylvania
Cowansville,PA,55693,Pennsylvania
Crabtree,PA,54331,Pennsylvania
Craley,PA,55619,Pennsylvania
Cranberry,PA,53165,Pennsylvania
Cranberry Twp,PA,55830,Pennsylvania
Cranesville,PA,52448,Pennsylvania
Creamery,PA,60264,Pennsylvania
Creekside,PA,53138,Pennsylvania
Creighton,PA,55944,Pennsylvania
Crescent,PA,55921,Pennsylvania
Cresco,PA,53549,Pennsylvania
Cresson,PA,53720,Pennsylvania
Cressona,PA,56265,Pennsylvania
Crosby,PA,53440,Pennsylvania
Cross Fork,PA,53378,Pennsylvania
Crown,PA,53440,Pennsylvania
Croydon,PA,64422,Pennsylvania
Crucible,PA,55693,Pennsylvania
Crum Lynne,PA,61361,Pennsylvania
Crystal Spring,PA,53028,Pennsylvania
Cuddy,PA,55989,Pennsylvania
Cumbola,PA,55928,Pennsylvania
Curllsville,PA,55693,Pennsylvania
Curryville,PA,53560,Pennsylvania
Curtisville,PA,55921,Pennsylvania
Curwensville,PA,53322,Pennsylvania
Custer City,PA,53440,Pennsylvania
Cyclone,PA,53440,Pennsylvania
Dagus Mines,PA,53409,Pennsylvania
Daisytown,PA,52670,Pennsylvania
Dallas,PA,52499,Pennsylvania
Dallastown,PA,55619,Pennsylvania
Dalmatia,PA,55309,Pennsylvania
Dalton,PA,52636,Pennsylvania
Damascus,PA,52294,Pennsylvania
Danboro,PA,64251,Pennsylvania
Danielsville,PA,56811,Pennsylvania
Danville,PA,55488,Pennsylvania
Darby,PA,61361,Pennsylvania
Darlington,PA,54483,Pennsylvania
Darragh,PA,54898,Pennsylvania
Dauphin,PA,55522,Pennsylvania
Davidsville,PA,52670,Pennsylvania
Dawson,PA,54815,Pennsylvania
Dayton,PA,52702,Pennsylvania
De Lancey,PA,52940,Pennsylvania
De Young,PA,53440,Pennsylvania
Defiance,PA,53028,Pennsylvania
Delano,PA,55602,Pennsylvania
Delaware Water Gap,PA,58624,Pennsylvania
Delmont,PA,54564,Pennsylvania
Delta,PA,56536,Pennsylvania
Denbo,PA,55693,Pennsylvania
Denver,PA,56326,Pennsylvania
Derrick City,PA,53440,Pennsylvania
Derry,PA,52442,Pennsylvania
Devault,PA,59349,Pennsylvania
Devon,PA,61270,Pennsylvania
Dewart,PA,54320,Pennsylvania
Dickerson Run,PA,54892,Pennsylvania
Dilliner,PA,55693,Pennsylvania
Dillsburg,PA,55453,Pennsylvania
Dilltown,PA,52648,Pennsylvania
Dimock,PA,53406,Pennsylvania
Dingmans Ferry,PA,60560,Pennsylvania
Distant,PA,55693,Pennsylvania
Dixonville,PA,52766,Pennsylvania
Donegal,PA,53485,Pennsylvania
Donora,PA,55807,Pennsylvania
Dornsife,PA,55334,Pennsylvania
Douglassville,PA,56349,Pennsylvania
Dover,PA,55619,Pennsylvania
Downingtown,PA,60734,Pennsylvania
Doylesburg,PA,54279,Pennsylvania
Doylestown,PA,64251,Pennsylvania
Dravosburg,PA,56035,Pennsylvania
Dresher,PA,61293,Pennsylvania
Drexel Hill,PA,61361,Pennsylvania
Drifting,PA,53378,Pennsylvania
Drifton,PA,54461,Pennsylvania
Driftwood,PA,53378,Pennsylvania
Drumore,PA,55778,Pennsylvania
Drums,PA,54119,Pennsylvania
Dry Run,PA,53869,Pennsylvania
Du Bois,PA,53378,Pennsylvania
Dublin,PA,61895,Pennsylvania
Dudley,PA,53078,Pennsylvania
Duke Center,PA,53440,Pennsylvania
Dunbar,PA,54571,Pennsylvania
Duncannon,PA,55499,Pennsylvania
Duncansville,PA,53720,Pennsylvania
Dunlevy,PA,55716,Pennsylvania
Dunlo,PA,52670,Pennsylvania
Duquesne,PA,56035,Pennsylvania
Durham,PA,56788,Pennsylvania
Duryea,PA,52636,Pennsylvania
Dushore,PA,52294,Pennsylvania
Dysart,PA,53720,Pennsylvania
Eagles Mere,PA,52294,Pennsylvania
Eagleville,PA,61179,Pennsylvania
Earlington,PA,56628,Pennsylvania
Earlville,PA,56303,Pennsylvania
East Berlin,PA,55550,Pennsylvania
East Brady,PA,55693,Pennsylvania
East Butler,PA,55364,Pennsylvania
East Earl,PA,56018,Pennsylvania
East Freedom,PA,53628,Pennsylvania
East Greenville,PA,56765,Pennsylvania
East Hickory,PA,53440,Pennsylvania
East Mc Keesport,PA,56035,Pennsylvania
East Millsboro,PA,55693,Pennsylvania
East Petersburg,PA,55870,Pennsylvania
East Pittsburgh,PA,56035,Pennsylvania
East Prospect,PA,55596,Pennsylvania
East Smethport,PA,53440,Pennsylvania
East Smithfield,PA,54677,Pennsylvania
East Springfield,PA,52425,Pennsylvania
East Stroudsburg,PA,57427,Pennsylvania
East Texas,PA,56856,Pennsylvania
East Vandergrift,PA,54709,Pennsylvania
East Waterford,PA,54178,Pennsylvania
Easton,PA,56765,Pennsylvania
Eau Claire,PA,54284,Pennsylvania
Ebensburg,PA,52556,Pennsylvania
Ebervale,PA,54461,Pennsylvania
Edgemont,PA,60917,Pennsylvania
Edinboro,PA,52494,Pennsylvania
Edinburg,PA,54016,Pennsylvania
Effort,PA,54927,Pennsylvania
Eighty Four,PA,55807,Pennsylvania
Elco,PA,55693,Pennsylvania
Elderton,PA,53770,Pennsylvania
Eldred,PA,53440,Pennsylvania
Elgin,PA,52856,Pennsylvania
Elizabeth,PA,55967,Pennsylvania
Elizabethtown,PA,55610,Pennsylvania
Elizabethville,PA,55294,Pennsylvania
Elkins Park,PA,61361,Pennsylvania
Elkland,PA,54677,Pennsylvania
Elliottsburg,PA,55301,Pennsylvania
Ellsworth,PA,55716,Pennsylvania
Ellwood City,PA,54538,Pennsylvania
Elm,PA,55815,Pennsylvania
Elmhurst,PA,52636,Pennsylvania
Elmora,PA,53537,Pennsylvania
Elrama,PA,55944,Pennsylvania
Elton,PA,52670,Pennsylvania
Elverson,PA,56280,Pennsylvania
Elysburg,PA,55495,Pennsylvania
Emeigh,PA,52930,Pennsylvania
Emigsville,PA,55619,Pennsylvania
Emlenton,PA,54706,Pennsylvania
Emmaus,PA,56856,Pennsylvania
Emporium,PA,53409,Pennsylvania
Endeavor,PA,53440,Pennsylvania
Enola,PA,55522,Pennsylvania
Enon Valley,PA,53834,Pennsylvania
Entriken,PA,53560,Pennsylvania
Ephrata,PA,55847,Pennsylvania
Equinunk,PA,53377,Pennsylvania
Erie,PA,52676,Pennsylvania
Ernest,PA,52965,Pennsylvania
Erwinna,PA,62913,Pennsylvania
Essington,PA,61361,Pennsylvania
Etters,PA,55522,Pennsylvania
Evans City,PA,55185,Pennsylvania
Everett,PA,52871,Pennsylvania
Everson,PA,54417,Pennsylvania
Export,PA,55830,Pennsylvania
Exton,PA,58800,Pennsylvania
Factoryville,PA,52591,Pennsylvania
Fairbank,PA,55693,Pennsylvania
Fairchance,PA,55693,Pennsylvania
Fairfield,PA,55241,Pennsylvania
Fairhope,PA,52378,Pennsylvania
Fairless Hills,PA,64441,Pennsylvania
Fairmount City,PA,53800,Pennsylvania
Fairview,PA,52653,Pennsylvania
Fairview Village,PA,61225,Pennsylvania
Fallentimber,PA,53697,Pennsylvania
Falls,PA,52636,Pennsylvania
Falls Creek,PA,53378,Pennsylvania
Fannettsburg,PA,53378,Pennsylvania
Farmington,PA,54011,Pennsylvania
Farrell,PA,54039,Pennsylvania
Fawn Grove,PA,56188,Pennsylvania
Fayette City,PA,55693,Pennsylvania
Fayetteville,PA,55224,Pennsylvania
Feasterville Trevose,PA,64384,Pennsylvania
Felton,PA,55573,Pennsylvania
Fenelton,PA,55693,Pennsylvania
Ferndale,PA,56697,Pennsylvania
Finleyville,PA,55944,Pennsylvania
Fisher,PA,53440,Pennsylvania
Fishertown,PA,52813,Pennsylvania
Fleetville,PA,52568,Pennsylvania
Fleetwood,PA,56394,Pennsylvania
Fleming,PA,53378,Pennsylvania
Flicksville,PA,60449,Pennsylvania
Flinton,PA,53651,Pennsylvania
Flourtown,PA,61361,Pennsylvania
Fogelsville,PA,56856,Pennsylvania
Folcroft,PA,61361,Pennsylvania
Folsom,PA,61361,Pennsylvania
Fombell,PA,54779,Pennsylvania
Forbes Road,PA,54331,Pennsylvania
Force,PA,53378,Pennsylvania
Ford City,PA,54852,Pennsylvania
Ford Cliff,PA,54852,Pennsylvania
Forest City,PA,52408,Pennsylvania
Forest Grove,PA,64327,Pennsylvania
Forestville,PA,54135,Pennsylvania
Forksville,PA,52294,Pennsylvania
Fort Hill,PA,52328,Pennsylvania
Fort Littleton,PA,53378,Pennsylvania
Fort Loudon,PA,53378,Pennsylvania
Fort Washington,PA,61316,Pennsylvania
Fountainville,PA,62260,Pennsylvania
Foxburg,PA,54706,Pennsylvania
Frackville,PA,56454,Pennsylvania
Franconia,PA,60392,Pennsylvania
Franklin,PA,53720,Pennsylvania
Franklintown,PA,55408,Pennsylvania
Frederick,PA,58453,Pennsylvania
Fredericksburg,PA,55830,Pennsylvania
Fredericktown,PA,55693,Pennsylvania
Fredonia,PA,53720,Pennsylvania
Freeburg,PA,55295,Pennsylvania
Freedom,PA,55081,Pennsylvania
Freeland,PA,54176,Pennsylvania
Freeport,PA,55397,Pennsylvania
Frenchville,PA,53378,Pennsylvania
Friedens,PA,52442,Pennsylvania
Friedensburg,PA,55861,Pennsylvania
Friendsville,PA,54791,Pennsylvania
Frostburg,PA,52805,Pennsylvania
Fryburg,PA,53440,Pennsylvania
Furlong,PA,64327,Pennsylvania
Gaines,PA,54807,Pennsylvania
Galeton,PA,53832,Pennsylvania
Gallitzin,PA,53720,Pennsylvania
Gans,PA,55693,Pennsylvania
Gap,PA,55801,Pennsylvania
Garards Fort,PA,55693,Pennsylvania
Gardenville,PA,62679,Pennsylvania
Gardners,PA,55289,Pennsylvania
Garland,PA,53191,Pennsylvania
Garnet Valley,PA,60962,Pennsylvania
Garrett,PA,52328,Pennsylvania
Gastonville,PA,55967,Pennsylvania
Geigertown,PA,56394,Pennsylvania
Genesee,PA,53440,Pennsylvania
Georgetown,PA,54752,Pennsylvania
Germansville,PA,56742,Pennsylvania
Gettysburg,PA,55237,Pennsylvania
Gibbon Glade,PA,54011,Pennsylvania
Gibson,PA,53459,Pennsylvania
Gibsonia,PA,55967,Pennsylvania
Gifford,PA,53440,Pennsylvania
Gilbert,PA,56068,Pennsylvania
Gilberton,PA,56547,Pennsylvania
Gilbertsville,PA,56212,Pennsylvania
Gillett,PA,54677,Pennsylvania
Gipsy,PA,52868,Pennsylvania
Girard,PA,52585,Pennsylvania
Girardville,PA,56257,Pennsylvania
Gladwyne,PA,61361,Pennsylvania
Glasgow,PA,53651,Pennsylvania
Glassport,PA,56035,Pennsylvania
Glen Campbell,PA,52911,Pennsylvania
Glen Hope,PA,53514,Pennsylvania
Glen Lyon,PA,52294,Pennsylvania
Glen Mills,PA,60939,Pennsylvania
Glen Richey,PA,53286,Pennsylvania
Glen Riddle Lima,PA,61293,Pennsylvania
Glen Rock,PA,55573,Pennsylvania
Glenmoore,PA,56166,Pennsylvania
Glenolden,PA,61361,Pennsylvania
Glenshaw,PA,56035,Pennsylvania
Glenside,PA,61361,Pennsylvania
Glenville,PA,55505,Pennsylvania
Goodville,PA,55870,Pennsylvania
Gordon,PA,55899,Pennsylvania
Gordonville,PA,55870,Pennsylvania
Gouldsboro,PA,52499,Pennsylvania
Gradyville,PA,60917,Pennsylvania
Grampian,PA,53228,Pennsylvania
Grand Valley,PA,53071,Pennsylvania
Grantham,PA,55522,Pennsylvania
Grantville,PA,55573,Pennsylvania
Granville,PA,54279,Pennsylvania
Granville Summit,PA,54677,Pennsylvania
Grapeville,PA,54574,Pennsylvania
Grassflat,PA,53378,Pennsylvania
Gratz,PA,55416,Pennsylvania
Gray,PA,52625,Pennsylvania
Graysville,PA,55693,Pennsylvania
Great Bend,PA,54867,Pennsylvania
Greeley,PA,52294,Pennsylvania
Green Lane,PA,56651,Pennsylvania
Greencastle,PA,55228,Pennsylvania
Greenock,PA,55898,Pennsylvania
Greensboro,PA,55693,Pennsylvania
Greensburg,PA,54331,Pennsylvania
Greentown,PA,52408,Pennsylvania
Greenville,PA,53720,Pennsylvania
Grindstone,PA,55693,Pennsylvania
Grove City,PA,53814,Pennsylvania
Grover,PA,53485,Pennsylvania
Guys Mills,PA,52464,Pennsylvania
Gwynedd,PA,61202,Pennsylvania
Gwynedd Valley,PA,61270,Pennsylvania
Hadley,PA,53546,Pennsylvania
Halifax,PA,55431,Pennsylvania
Hallstead,PA,54848,Pennsylvania
Hamburg,PA,56303,Pennsylvania
Hamilton,PA,52732,Pennsylvania
Hamlin,PA,52545,Pennsylvania
Hannastown,PA,54331,Pennsylvania
Hanover,PA,55459,Pennsylvania
Harborcreek,PA,52676,Pennsylvania
Harford,PA,53434,Pennsylvania
Harleigh,PA,54461,Pennsylvania
Harleysville,PA,59993,Pennsylvania
Harmonsburg,PA,52712,Pennsylvania
Harmony,PA,54934,Pennsylvania
Harrisburg,PA,55522,Pennsylvania
Harrison City,PA,55875,Pennsylvania
Harrison Valley,PA,54665,Pennsylvania
Harrisonville,PA,53378,Pennsylvania
Harrisville,PA,54031,Pennsylvania
Hartleton,PA,55180,Pennsylvania
Hartstown,PA,53238,Pennsylvania
Harveys Lake,PA,52431,Pennsylvania
Harwick,PA,55989,Pennsylvania
Hastings,PA,53537,Pennsylvania
Hatboro,PA,61247,Pennsylvania
Hatfield,PA,61131,Pennsylvania
Haverford,PA,61361,Pennsylvania
Havertown,PA,61361,Pennsylvania
Hawk Run,PA,53378,Pennsylvania
Hawley,PA,52294,Pennsylvania
Hawthorn,PA,53800,Pennsylvania
Hazel Hurst,PA,53440,Pennsylvania
Hazleton,PA,54689,Pennsylvania
Hegins,PA,55565,Pennsylvania
Heilwood,PA,52442,Pennsylvania
Hellertown,PA,56856,Pennsylvania
Hendersonville,PA,55921,Pennsylvania
Henryville,PA,54575,Pennsylvania
Hereford,PA,56788,Pennsylvania
Herman,PA,55607,Pennsylvania
Herminie,PA,55112,Pennsylvania
Hermitage,PA,53971,Pennsylvania
Herndon,PA,55315,Pennsylvania
Herrick Center,PA,53149,Pennsylvania
Hershey,PA,55619,Pennsylvania
Hesston,PA,53537,Pennsylvania
Hibbs,PA,55693,Pennsylvania
Hickory,PA,55784,Pennsylvania
Hidden Valley,PA,52397,Pennsylvania
Highspire,PA,55522,Pennsylvania
Hiller,PA,55693,Pennsylvania
Hilliards,PA,54437,Pennsylvania
Hillsdale,PA,52840,Pennsylvania
Hillsgrove,PA,52294,Pennsylvania
Hillsville,PA,54062,Pennsylvania
Hilltown,PA,61550,Pennsylvania
Holbrook,PA,55693,Pennsylvania
Holicong,PA,64251,Pennsylvania
Hollidaysburg,PA,53720,Pennsylvania
Hollsopple,PA,52670,Pennsylvania
Holmes,PA,61361,Pennsylvania
Holtwood,PA,55756,Pennsylvania
Home,PA,52774,Pennsylvania
Homer City,PA,52465,Pennsylvania
Homestead,PA,56035,Pennsylvania
Honesdale,PA,52317,Pennsylvania
Honey Brook,PA,55938,Pennsylvania
Honey Grove,PA,54755,Pennsylvania
Hookstown,PA,54925,Pennsylvania
Hooversville,PA,52625,Pennsylvania
Hop Bottom,PA,53263,Pennsylvania
Hopeland,PA,55824,Pennsylvania
Hopewell,PA,52988,Pennsylvania
Hopwood,PA,55693,Pennsylvania
Horsham,PA,61225,Pennsylvania
Hostetter,PA,53805,Pennsylvania
Houston,PA,55853,Pennsylvania
Houtzdale,PA,53301,Pennsylvania
Howard,PA,53378,Pennsylvania
Hughesville,PA,52294,Pennsylvania
Hummels Wharf,PA,55318,Pennsylvania
Hummelstown,PA,55522,Pennsylvania
Hunker,PA,54571,Pennsylvania
Hunlock Creek,PA,52294,Pennsylvania
Huntingdon,PA,53431,Pennsylvania
Huntingdon Valley,PA,61270,Pennsylvania
Huntington Mills,PA,52294,Pennsylvania
Hustontown,PA,53378,Pennsylvania
Hutchinson,PA,55112,Pennsylvania
Hyde,PA,53378,Pennsylvania
Hyde Park,PA,54802,Pennsylvania
Hydetown,PA,52863,Pennsylvania
Hyndman,PA,52328,Pennsylvania
Ickesburg,PA,55221,Pennsylvania
Idaville,PA,55253,Pennsylvania
Imler,PA,52956,Pennsylvania
Immaculata,PA,61156,Pennsylvania
Imperial,PA,55944,Pennsylvania
Indian Head,PA,53310,Pennsylvania
Indiana,PA,53009,Pennsylvania
Indianola,PA,56035,Pennsylvania
Industry,PA,54904,Pennsylvania
Ingomar,PA,56035,Pennsylvania
Intercourse,PA,55870,Pennsylvania
Irvine,PA,53573,Pennsylvania
Irvona,PA,53514,Pennsylvania
Irwin,PA,55875,Pennsylvania
Isabella,PA,55693,Pennsylvania
Jackson,PA,53540,Pennsylvania
Jackson Center,PA,53720,Pennsylvania
Jacobs Creek,PA,55156,Pennsylvania
James City,PA,53440,Pennsylvania
James Creek,PA,53537,Pennsylvania
Jamestown,PA,53599,Pennsylvania
Jamison,PA,64308,Pennsylvania
Jeannette,PA,55807,Pennsylvania
Jefferson,PA,55693,Pennsylvania
Jenkintown,PA,61361,Pennsylvania
Jenners,PA,52534,Pennsylvania
Jennerstown,PA,52579,Pennsylvania
Jermyn,PA,52636,Pennsylvania
Jerome,PA,52670,Pennsylvania
Jersey Mills,PA,54279,Pennsylvania
Jersey Shore,PA,55180,Pennsylvania
Jessup,PA,52636,Pennsylvania
Jim Thorpe,PA,55554,Pennsylvania
Joffre,PA,55761,Pennsylvania
Johnsonburg,PA,53440,Pennsylvania
Johnstown,PA,52670,Pennsylvania
Jones Mills,PA,53049,Pennsylvania
Jonestown,PA,55830,Pennsylvania
Josephine,PA,52488,Pennsylvania
Julian,PA,53378,Pennsylvania
Junedale,PA,55145,Pennsylvania
Kane,PA,53440,Pennsylvania
Kantner,PA,52556,Pennsylvania
Karns City,PA,55693,Pennsylvania
Karthaus,PA,53378,Pennsylvania
Keisterville,PA,55693,Pennsylvania
Kelayres,PA,55259,Pennsylvania
Kelton,PA,60803,Pennsylvania
Kemblesville,PA,60894,Pennsylvania
Kempton,PA,56386,Pennsylvania
Kennerdell,PA,53720,Pennsylvania
Kennett Square,PA,60939,Pennsylvania
Kent,PA,53457,Pennsylvania
Kersey,PA,53378,Pennsylvania
Kimberton,PA,59349,Pennsylvania
King Of Prussia,PA,61270,Pennsylvania
Kingsley,PA,53410,Pennsylvania
Kingston,PA,52522,Pennsylvania
Kintnersville,PA,56742,Pennsylvania
Kinzers,PA,55824,Pennsylvania
Kirkwood,PA,55710,Pennsylvania
Kittanning,PA,55132,Pennsylvania
Kleinfeltersville,PA,55830,Pennsylvania
Klingerstown,PA,55462,Pennsylvania
Knox,PA,54284,Pennsylvania
Knox Dale,PA,52853,Pennsylvania
Knoxville,PA,55490,Pennsylvania
Koppel,PA,54565,Pennsylvania
Kossuth,PA,54284,Pennsylvania
Kreamer,PA,55287,Pennsylvania
Kresgeville,PA,56628,Pennsylvania
Kulpmont,PA,55562,Pennsylvania
Kulpsville,PA,60720,Pennsylvania
Kunkletown,PA,56651,Pennsylvania
Kutztown,PA,56280,Pennsylvania
Kylertown,PA,53378,Pennsylvania
La Belle,PA,55693,Pennsylvania
La Jose,PA,53067,Pennsylvania
La Plume,PA,52613,Pennsylvania
Laceyville,PA,53188,Pennsylvania
Lackawaxen,PA,52294,Pennsylvania
Lafayette Hill,PA,61361,Pennsylvania
Lahaska,PA,64327,Pennsylvania
Lairdsville,PA,52294,Pennsylvania
Lake Ariel,PA,52522,Pennsylvania
Lake City,PA,52562,Pennsylvania
Lake Como,PA,53406,Pennsylvania
Lake Harmony,PA,54005,Pennsylvania
Lake Lynn,PA,55693,Pennsylvania
Lake Winola,PA,52613,Pennsylvania
Lakeville,PA,52385,Pennsylvania
Lakewood,PA,53485,Pennsylvania
Lamar,PA,54279,Pennsylvania
Lamartine,PA,54706,Pennsylvania
Lampeter,PA,55870,Pennsylvania
Lancaster,PA,55870,Pennsylvania
Landenberg,PA,60917,Pennsylvania
Landingville,PA,55790,Pennsylvania
Landisburg,PA,55263,Pennsylvania
Landisville,PA,55870,Pennsylvania
Lanesboro,PA,54033,Pennsylvania
Langeloth,PA,55693,Pennsylvania
Langhorne,PA,64441,Pennsylvania
Lansdale,PA,61203,Pennsylvania
Lansdowne,PA,61361,Pennsylvania
Lanse,PA,53378,Pennsylvania
Lansford,PA,55773,Pennsylvania
Laporte,PA,52294,Pennsylvania
Larimer,PA,55921,Pennsylvania
Latrobe,PA,53690,Pennsylvania
Lattimer Mines,PA,54689,Pennsylvania
Laughlintown,PA,52534,Pennsylvania
Laurelton,PA,55180,Pennsylvania
Laurys Station,PA,56856,Pennsylvania
Lavelle,PA,55707,Pennsylvania
Lawn,PA,55830,Pennsylvania
Lawrence,PA,55967,Pennsylvania
Lawrenceville,PA,54677,Pennsylvania
Lawton,PA,53664,Pennsylvania
Le Raysville,PA,53906,Pennsylvania
Lebanon,PA,55830,Pennsylvania
Leck Kill,PA,55472,Pennsylvania
Leckrone,PA,55693,Pennsylvania
Lecontes Mills,PA,53378,Pennsylvania
Lederach,PA,59594,Pennsylvania
Leechburg,PA,54918,Pennsylvania
Leeper,PA,53440,Pennsylvania
Leesport,PA,56394,Pennsylvania
Leetsdale,PA,55921,Pennsylvania
Lehigh Valley,PA,56856,Pennsylvania
Lehighton,PA,56628,Pennsylvania
Lehman,PA,52408,Pennsylvania
Leisenring,PA,54571,Pennsylvania
Lemasters,PA,54611,Pennsylvania
Lemont,PA,53378,Pennsylvania
Lemont Furnace,PA,55132,Pennsylvania
Lemoyne,PA,55522,Pennsylvania
Lenhartsville,PA,56257,Pennsylvania
Lenni,PA,61293,Pennsylvania
Lenoxville,PA,52477,Pennsylvania
Leola,PA,55870,Pennsylvania
Levittown,PA,64441,Pennsylvania
Lewis Run,PA,53440,Pennsylvania
Lewisberry,PA,55522,Pennsylvania
Lewisburg,PA,55180,Pennsylvania
Lewistown,PA,54348,Pennsylvania
Lewisville,PA,60803,Pennsylvania
Liberty,PA,53485,Pennsylvania
Lickingville,PA,53440,Pennsylvania
Lightstreet,PA,53092,Pennsylvania
Ligonier,PA,52488,Pennsylvania
Lilly,PA,53651,Pennsylvania
Limekiln,PA,56394,Pennsylvania
Limeport,PA,56856,Pennsylvania
Limestone,PA,53800,Pennsylvania
Lincoln University,PA,60780,Pennsylvania
Linden,PA,54320,Pennsylvania
Line Lexington,PA,61462,Pennsylvania
Linesville,PA,52937,Pennsylvania
Lionville,PA,58885,Pennsylvania
Listie,PA,52374,Pennsylvania
Lititz,PA,55870,Pennsylvania
Little Meadows,PA,54829,Pennsylvania
Littlestown,PA,55888,Pennsylvania
Liverpool,PA,55325,Pennsylvania
Llewellyn,PA,56091,Pennsylvania
Lock Haven,PA,54279,Pennsylvania
Locust Gap,PA,55599,Pennsylvania
Locustdale,PA,55727,Pennsylvania
Loganton,PA,55180,Pennsylvania
Loganville,PA,55619,Pennsylvania
Long Pond,PA,54357,Pennsylvania
Lopez,PA,52294,Pennsylvania
Loretto,PA,53674,Pennsylvania
Lost Creek,PA,56515,Pennsylvania
Lowber,PA,55112,Pennsylvania
